1581774876990,-1.1731589,6.0142345,7.311892,WALKING
1581774877010,-1.2689269,5.9519854,6.579266,WALKING
1581774877028,-1.2042835,6.133945,6.7708025,WALKING
1581774877049,-1.3335704,5.8466406,6.9743094,WALKING
1581774877069,-1.127669,5.8322754,7.9990277,WALKING
1581774877092,-1.1827357,5.9064956,8.00621,WALKING
1581774877108,-1.2306197,6.0357823,7.5465236,WALKING
1581774877128,-1.271321,5.923255,7.4962454,WALKING
1581774877150,-1.4269443,5.78918,8.178593,WALKING
1581774877168,-1.1755531,5.6910176,8.305486,WALKING
1581774877188,-1.4508862,5.7484784,7.539341,WALKING
1581774877208,-1.496376,5.9902925,7.1993647,WALKING
1581774877228,-1.3383588,5.896919,7.321469,WALKING
1581774877248,-1.0654198,5.8107276,7.501034,WALKING
1581774877268,-1.1899183,5.7748146,7.252037,WALKING
1581774877293,-1.0199299,5.6910176,7.836222,WALKING
1581774877308,-1.0366893,5.5856724,8.0924015,WALKING
1581774877328,-1.1875241,5.777209,7.893683,WALKING
1581774877350,-1.2569559,5.872977,7.469909,WALKING
1581774877368,-1.1492168,5.777209,7.608773,WALKING
1581774877388,-0.9768343,5.6646814,7.807492,WALKING
1581774877408,-1.0606314,5.686229,7.417237,WALKING
1581774877428,-1.151611,5.7628436,7.441179,WALKING
1581774877448,-1.3000516,5.767632,7.345411,WALKING
1581774877468,-1.1659763,5.7508726,7.4363904,WALKING
1581774877493,-1.1899183,5.7029886,7.7093296,WALKING
1581774877508,-1.2665327,5.705383,7.869741,WALKING
1581774877529,-1.3000516,5.7245364,7.843405,SITTING
1581774877548,-1.3551182,5.731719,7.8027034,SITTING
1581774877568,-1.4149733,5.6766524,7.491457,SITTING
1581774877588,-1.4748282,5.7245364,7.4124484,SITTING
1581774877608,-1.484405,5.6335564,7.85777,SITTING
1581774877628,-1.3814543,5.647922,7.905654,SITTING
1581774877648,-1.1851299,5.659893,7.5704656,SITTING
1581774877668,-1.1827357,5.6646814,7.563283,SITTING
1581774877693,-1.2617443,5.6239796,7.6949644,SITTING
1581774877708,-1.3934253,5.662287,7.750031,SITTING
1581774877728,-1.3862427,5.638345,7.7548194,SITTING
1581774877748,-1.3239936,5.6000376,7.788338,SITTING
1581774877768,-1.163582,5.5760956,7.45315,SITTING
1581774877788,-1.2162545,5.583278,7.78355,SITTING
1581774877808,-1.3694834,5.6670756,7.759608,SITTING
1581774877828,-1.3982137,5.6766524,7.654263,SITTING
1581774877848,-1.3311762,5.6431336,7.7308774,SITTING
1581774877868,-1.3239936,5.5497594,7.6470804,SITTING
1581774877898,-1.340753,5.494693,7.5824366,SITTING
1581774877908,-1.3599066,5.592855,7.491457,SITTING
1581774877928,-1.3910311,5.554548,7.831434,SITTING
1581774877947,-1.3359646,5.506664,7.9870567,SITTING
1581774877967,-1.2258313,5.4563856,7.9990277,SITTING
1581774877987,-1.316811,5.463568,7.9607205,SITTING
1581774878007,-1.3599066,5.475539,7.8027034,SITTING
1581774878027,-1.352724,5.449203,7.773973,SITTING
1581774878047,-1.3311762,5.48751,7.7787614,SITTING
1581774878067,-1.2545617,5.506664,7.489063,SITTING
1581774878094,-1.3670892,5.4444146,7.7811556,SITTING
1581774878107,-1.3575124,5.386954,8.0684595,SITTING
1581774878127,-1.3120226,5.422867,8.010999,SITTING
1581774878147,-1.388637,5.427655,7.8146744,SITTING
1581774878167,-1.412579,5.434838,7.606379,SITTING
1581774878187,-1.364695,5.386954,7.872135,SITTING
1581774878207,-1.3982137,5.386954,8.118738,SITTING
1581774878227,-1.30484,5.379771,7.9128366,SITTING
1581774878247,-1.388637,5.3582234,8.274361,SITTING
1581774878267,-1.388637,5.3199162,8.599973,SITTING
1581774878295,-1.3072342,5.3965306,8.860941,SITTING
1581774878307,-1.3623008,5.3079453,9.184157,SITTING
1581774878327,-1.5729905,5.377377,10.084377,SITTING
1581774878347,-1.115698,5.142745,4.855441,SITTING
1581774878367,-2.3654714,6.2009826,2.6647465,SITTING
1581774878387,-2.3822308,6.009446,6.730101,SITTING
1581774878409,-1.5179238,5.662287,10.079589,SITTING
1581774878427,-0.47165772,5.4324436,10.180145,SITTING
1581774878447,-0.033518825,5.1020436,8.7053175,SITTING
1581774878467,-0.866701,5.2768207,6.8569937,SITTING
1581774878487,-1.685518,5.66947,6.227319,SITTING
1581774878507,-1.541866,5.74369,6.682217,SITTING
1581774878527,-1.2401965,5.614403,7.632715,SITTING
1581774878547,-1.1372458,5.530606,8.319851,SITTING
1581774878567,-1.1468226,5.521029,8.48984,SITTING
1581774878587,-1.352724,5.566519,8.133103,SITTING
1581774878607,-1.4987702,5.628768,7.6973586,SITTING
1581774878627,-1.3982137,5.671864,7.4124484,SITTING
1581774878647,-1.4149733,5.6096144,7.4387846,SITTING
1581774878667,-1.3120226,5.590461,7.7548194,SITTING
1581774878697,-1.292869,5.5880666,8.111555,SITTING
1581774878707,-1.3814543,5.6239796,8.178593,SITTING
1581774878727,-1.3335704,5.616797,7.6135616,SITTING
1581774878747,-1.5227122,5.6886234,7.433996,SITTING
1581774878767,-1.4149733,5.7005944,7.48188,SITTING
1581774878787,-2.1140802,6.066907,7.493851,SITTING
1581774878807,-1.8722657,5.887342,7.6853876,SITTING
1581774878827,-1.2162545,5.674258,7.714118,SITTING
1581774878847,-0.79487497,5.5162406,7.740454,SITTING
1581774878867,-0.62488663,5.379771,7.7332716,SITTING
1581774878904,-0.48841715,5.315128,7.7787614,SITTING
1581774878908,-0.46686932,5.3199162,7.807492,SITTING
1581774878935,-0.45968673,5.3486466,7.824251,SITTING
1581774878949,-0.031124622,5.2959743,7.9870567,SITTING
1581774878968,0.12689269,5.2241483,8.171411,SITTING
1581774878989,0.011971008,5.1762643,8.35337,SITTING
1581774879009,-0.01436521,5.2026005,8.451532,SITTING
1581774879029,0.23223756,5.106832,8.523358,SITTING
1581774879049,0.4285621,5.058948,8.451532,SITTING
1581774879069,0.50517654,5.0541596,8.082825,SITTING
1581774879128,0.44771573,5.17387,7.81228,SITTING
1581774879128,0.2801216,5.2265425,7.788338,SITTING
1581774879128,0.02633622,5.257667,7.9942393,SITTING
1581774879148,0.22744916,5.231331,8.212111,SITTING
1581774879169,0.39504328,5.1666875,8.343793,SITTING
1581774879189,0.5410896,5.08289,8.374918,SITTING
1581774879208,0.45010993,5.109226,8.252813,SITTING
1581774879228,0.39504328,5.1355624,8.271967,SITTING
1581774879248,0.36870706,5.1571107,8.0684595,SITTING
1581774879268,0.2801216,5.1930237,7.8745294,SITTING
1581774879316,0.15083471,5.221754,7.9152308,SITTING
1581774879316,0.21308395,5.2002063,7.955932,SITTING
1581774879327,0.21787235,5.1930237,8.171411,SITTING
1581774879347,0.19871874,5.2361193,8.133103,SITTING
1581774879367,0.02633622,5.2504845,7.9702973,SITTING
1581774879387,0.01436521,5.255273,8.070854,SITTING
1581774879408,-0.062249243,5.2480903,8.149862,SITTING
1581774879428,-0.01436521,5.2600613,8.032547,SITTING
1581774879447,0.074220255,5.255273,8.025364,SITTING
1581774879467,0.10295067,5.1930237,8.094796,SITTING
1581774879487,-0.055066638,5.2002063,8.300697,SITTING
1581774879514,-0.1388637,5.17387,8.403648,SITTING
1581774879527,-0.021547815,5.161899,8.279149,SITTING
1581774879547,0.02873042,5.2385135,8.195353,SITTING
1581774879566,-0.016759412,5.2289367,8.123527,SITTING
1581774879587,-0.10055647,5.233725,8.183381,SITTING
1581774879607,-0.035913024,5.2385135,8.039729,SITTING
1581774879628,0.0023942017,5.2528787,7.989451,SITTING
1581774879648,0.074220255,5.2385135,8.063671,SITTING
1581774879669,0.1364695,5.1882353,8.149862,SITTING
1581774879724,0.1388637,5.1906295,8.0924015,SITTING
1581774879725,0.033518825,5.267244,7.9487495,SITTING
1581774879741,-0.079008654,5.2385135,7.809886,SITTING
1581774879748,-0.110133275,5.2887917,7.9511437,SITTING
1581774879768,-0.17477672,5.2385135,8.123527,SITTING
1581774879788,-0.24420857,5.2744265,8.14268,SITTING
1581774879808,-0.19393034,5.2840033,8.295909,SITTING
1581774879829,0.0023942017,5.2241483,8.334216,SITTING
1581774879848,-0.059855044,5.2361193,8.243237,SITTING
1581774879868,-0.047884032,5.2528787,8.034941,SITTING
1581774879889,-0.107739076,5.233725,7.905654,SITTING
1581774879929,-0.02873042,5.267244,7.9726915,SITTING
1581774879930,-0.095768064,5.2361193,7.9846625,SITTING
1581774879956,-0.12928689,5.257667,7.929596,SITTING
1581774879969,0.0047884034,5.2720323,8.051701,SITTING
1581774879988,0.0023942017,5.3247046,8.104373,SITTING
1581774880008,-0.055066638,5.303157,7.989451,SITTING
1581774880029,-0.08140286,5.291186,7.9583263,SITTING
1581774880048,-0.12449849,5.257667,7.965509,SITTING
1581774880069,-0.10534488,5.2145715,8.049306,SITTING
1581774880088,-0.11492168,5.2528787,8.154651,SITTING
1581774880127,-0.16280572,5.2600613,8.1402855,SITTING
1581774880128,-0.18435353,5.2289367,8.099585,SITTING
1581774880148,-0.1436521,5.245696,8.166622,SITTING
1581774880168,-0.06703765,5.2361193,8.295909,SITTING
1581774880187,-0.093373865,5.2265425,8.303091,SITTING
1581774880208,-0.12928689,5.2265425,8.171411,SITTING
1581774880228,-0.107739076,5.2169657,7.979874,SITTING
1581774880249,-0.074220255,5.2121773,7.9942393,SITTING
1581774880268,-0.095768064,5.2049947,8.00621,SITTING
1581774880288,-0.1316811,5.2241483,8.070854,SITTING
1581774880322,-0.16519992,5.221754,8.090008,SITTING
1581774880329,-0.088585466,5.221754,8.078036,SITTING
1581774880348,-0.090979666,5.233725,8.133103,SITTING
1581774880368,-0.11971009,5.2169657,8.204929,SITTING
1581774880388,-0.10055647,5.221754,8.221688,SITTING
1581774880408,-0.107739076,5.2121773,8.090008,SITTING
1581774880428,-0.10055647,5.2145715,8.104373,SITTING
1581774880448,-0.06943185,5.1930237,8.192958,SITTING
1581774880467,-0.08140286,5.209783,8.264784,SITTING
1581774880505,-0.11252748,5.2049947,8.212111,SITTING
1581774880507,-0.009576807,5.209783,8.128315,SITTING
1581774880527,0.02873042,5.207389,8.094796,SITTING
1581774880547,0.009576807,5.2026005,8.087613,SITTING
1581774880566,-0.033518825,5.2026005,8.0684595,SITTING
1581774880588,-0.045489833,5.1786585,8.099585,SITTING
1581774880607,-0.08619126,5.1882353,8.032547,SITTING
1581774880626,-0.088585466,5.207389,8.101978,SITTING
1581774880648,-0.045489833,5.195418,8.183381,SITTING
1581774880667,-0.038307227,5.207389,8.274361,SITTING
1581774880688,-0.05267244,5.21936,8.137892,SITTING
1581774880735,-0.059855044,5.2528787,8.054094,SITTING
1581774880736,-0.090979666,5.195418,8.056489,SITTING
1581774880748,-0.079008654,5.221754,8.111555,SITTING
1581774880768,-0.16998832,5.21936,8.152257,SITTING
1581774880788,-0.07182605,5.2361193,8.212111,SITTING
1581774880808,-0.07182605,5.185841,8.243237,SITTING
1581774880828,-0.11252748,5.183447,8.1642275,SITTING
1581774880848,-0.059855044,5.2169657,8.049306,SITTING
1581774880868,-0.15562311,5.2289367,8.101978,SITTING
1581774880888,-0.19393034,5.2169657,8.224083,SITTING
1581774880938,-0.15322891,5.185841,8.219295,SITTING
1581774880938,-0.107739076,5.159505,8.171411,SITTING
1581774880951,-0.12689269,5.1882353,8.025364,SITTING
1581774880968,-0.059855044,5.21936,7.9702973,SITTING
1581774880987,-0.079008654,5.221754,8.032547,SITTING
1581774881009,-0.08619126,5.2241483,8.1402855,SITTING
1581774881028,-0.11731588,5.2121773,8.200141,SITTING
1581774881048,-0.11492168,5.183447,8.226477,SITTING
1581774881068,-0.12449849,5.221754,8.09719,SITTING
1581774881087,-0.11492168,5.2169657,8.02297,SITTING
1581774881137,-0.090979666,5.209783,8.075643,SITTING
1581774881137,-0.11252748,5.233725,8.109161,SITTING
1581774881151,-0.19393034,5.2241483,8.0684595,SITTING
1581774881168,-0.18195933,5.2361193,8.075643,SITTING
1581774881187,-0.17477672,5.221754,8.090008,SITTING
1581774881207,-0.12449849,5.2169657,8.159439,SITTING
1581774881228,-0.14844051,5.21936,8.180987,SITTING
1581774881248,-0.12928689,5.2169657,8.178593,SITTING
1581774881268,-0.12210429,5.2002063,8.133103,SITTING
1581774881319,-0.12449849,5.209783,8.058883,SITTING
1581774881319,-0.045489833,5.221754,7.9990277,SITTING
1581774881327,-0.093373865,5.209783,8.051701,SITTING
1581774881358,-0.1388637,5.207389,8.159439,SITTING
1581774881367,-0.095768064,5.2121773,8.080431,SITTING
1581774881388,-0.090979666,5.2121773,8.173804,SITTING
1581774881408,-0.14604631,5.2169657,8.128315,SITTING
1581774881428,-0.14604631,5.2026005,8.11395,SITTING
1581774881448,-0.12928689,5.221754,8.147469,SITTING
1581774881468,-0.16759412,5.2002063,8.224083,SITTING
1581774881529,-0.19871874,5.195418,8.070854,SITTING
1581774881529,-0.16519992,5.197812,8.099585,SITTING
1581774881529,-0.17477672,5.185841,8.171411,SITTING
1581774881553,-0.1604115,5.1930237,8.111555,SITTING
1581774881566,-0.1604115,5.2049947,8.073248,SITTING
1581774881588,-0.17477672,5.207389,8.121132,SITTING
1581774881608,-0.1316811,5.2002063,8.1881695,SITTING
1581774881627,-0.15083471,5.2121773,8.180987,SITTING
1581774881648,-0.14604631,5.195418,8.1163435,SITTING
1581774881668,-0.17956513,5.1882353,8.027759,SITTING
1581774881722,-0.23942018,5.1906295,8.073248,SITTING
1581774881722,-0.1316811,5.207389,8.0924015,SITTING
1581774881727,-0.18674773,5.185841,8.180987,SITTING
1581774881751,-0.17477672,5.1642933,8.073248,SITTING
1581774881767,-0.25857377,5.2265425,8.015787,SITTING
1581774881787,-0.3184288,5.231331,8.11395,SITTING
1581774881808,-0.2657564,5.255273,8.221688,SITTING
1581774881826,-0.2753332,5.233725,8.248025,SITTING
1581774881847,-0.25139117,5.2169657,8.202535,SITTING
1581774881867,-0.2777274,5.2049947,8.180987,SITTING
1581774881923,-0.7398083,5.329493,8.0924015,SITTING
1581774881923,0.06943185,5.171476,8.001422,SITTING
1581774881927,0.07182605,5.1379566,7.819463,SITTING
1581774881952,-0.06703765,5.161899,7.9966335,SITTING
1581774881967,-0.2657564,5.2049947,8.157045,SITTING
1581774881986,-0.17477672,5.2002063,8.226477,SITTING
1581774882006,0.0023942017,5.159505,8.173804,SITTING
1581774882026,0.055066638,5.1475334,8.159439,SITTING
1581774882048,0.1340753,5.1140146,8.066066,SITTING
1581774882067,0.04070143,5.145139,8.042124,SITTING
1581774882124,-0.11492168,5.1355624,8.104373,SITTING
1581774882125,-0.06464344,5.1547165,8.185776,SITTING
1581774882127,0.011971008,5.1355624,8.228871,SITTING
1581774882154,-0.06464344,5.1475334,8.176199,SITTING
1581774882167,-0.1340753,5.1786585,8.015787,SITTING
1581774882187,-0.14604631,5.1571107,8.121132,SITTING
1581774882207,-0.1340753,5.1235914,8.204929,SITTING
1581774882227,-0.20829555,5.140351,8.135497,SITTING
1581774882247,-0.19153613,5.12838,8.145074,SITTING
1581774882267,-0.18914193,5.1475334,8.207323,SITTING
1581774882327,-0.12210429,5.121197,8.286332,SITTING
1581774882328,-0.09816227,5.130774,8.269572,SITTING
1581774882328,-0.1604115,5.12838,8.202535,SITTING
1581774882354,-0.16998832,5.1642933,8.063671,SITTING
1581774882367,-0.19153613,5.1666875,8.123527,SITTING
1581774882387,-0.22026655,5.1547165,8.161834,SITTING
1581774882407,-0.16759412,5.145139,8.224083,SITTING
1581774882427,-0.16998832,5.1355624,8.135497,SITTING
1581774882447,-0.1412579,5.159505,8.11395,SITTING
1581774882467,-0.14604631,5.12838,8.1402855,SITTING
1581774882525,-0.18435353,5.118803,8.180987,SITTING
1581774882525,-0.16998832,5.118803,8.169016,SITTING
1581774882527,-0.107739076,5.116409,8.166622,SITTING
1581774882553,-0.09816227,5.106832,8.149862,SITTING
1581774882566,-0.14844051,5.140351,8.149862,SITTING
1581774882587,-0.16998832,5.149928,8.133103,SITTING
1581774882607,-0.1412579,5.1666875,8.1163435,SITTING
1581774882626,-0.1364695,5.149928,8.145074,SITTING
1581774882648,-0.16998832,5.140351,8.238448,SITTING
1581774882666,-0.12210429,5.142745,8.209718,SITTING
1581774882702,-0.1604115,5.133168,8.1881695,SITTING
1581774882705,-0.16280572,5.142745,8.257602,SITTING
1581774882725,-0.20590134,5.145139,8.303091,SITTING
1581774882752,-0.18195933,5.1475334,8.173804,SITTING
1581774882766,-0.16759412,5.1690817,8.061277,SITTING
1581774882786,-0.19632454,5.1666875,8.025364,SITTING
1581774882807,-0.19153613,5.161899,8.121132,SITTING
1581774882827,-0.1364695,5.121197,8.197746,SITTING
1581774882847,-0.07182605,5.1475334,8.267179,SITTING
1581774882866,-0.08379706,5.1379566,8.224083,SITTING
1581774882924,-0.1412579,5.133168,8.145074,SITTING
1581774882925,-0.21787235,5.130774,8.137892,SITTING
1581774882928,-0.1388637,5.094861,8.09719,SITTING
1581774882953,-0.19871874,5.116409,8.173804,SITTING
1581774882966,-0.20111294,5.1355624,8.204929,SITTING
1581774882986,-0.16998832,5.118803,8.212111,SITTING
1581774883006,-0.11492168,5.116409,8.207323,SITTING
1581774883026,-0.095768064,5.118803,8.152257,SITTING
1581774883047,-0.15083471,5.149928,8.063671,SITTING
1581774883067,-0.16998832,5.161899,8.042124,SITTING
1581774883127,-0.20590134,5.171476,8.180987,SITTING
1581774883128,-0.21547815,5.140351,8.307879,SITTING
1581774883129,-0.19632454,5.133168,8.252813,SITTING
1581774883154,-0.17238252,5.1379566,8.1163435,SITTING
1581774883168,-0.107739076,5.116409,8.169016,SITTING
1581774883186,-0.1316811,5.097255,8.192958,SITTING
1581774883206,-0.16519992,5.1140146,8.176199,SITTING
1581774883227,-0.110133275,5.130774,8.226477,SITTING
1581774883247,-0.12210429,5.1020436,8.214506,SITTING
1581774883266,-0.12689269,5.1379566,8.109161,SITTING
1581774883327,-0.16998832,5.118803,8.094796,SITTING
1581774883328,-0.14844051,5.104438,8.204929,SITTING
1581774883328,-0.08140286,5.094861,8.209718,SITTING
1581774883350,-0.06703765,5.092467,8.1642275,SITTING
1581774883365,-0.090979666,5.08289,8.137892,SITTING
1581774883386,-0.17956513,5.0996494,8.152257,SITTING
1581774883405,-0.18195933,5.106832,8.221688,SITTING
1581774883426,-0.093373865,5.094861,8.2169,SITTING
1581774883446,-0.1364695,5.1020436,8.171411,SITTING
1581774883467,-0.17238252,5.1355624,8.197746,SITTING
1581774883520,-0.16280572,5.12838,8.238448,SITTING
1581774883520,-0.1316811,5.094861,8.269572,SITTING
1581774883526,-0.16759412,5.094861,8.240842,SITTING
1581774883546,-0.18195933,5.032612,8.3868885,SITTING
1581774883565,-0.22744916,5.0374002,8.23366,SITTING
1581774883586,-0.272939,5.1020436,7.908048,SITTING
1581774883606,-0.2825158,5.0900726,7.9966335,SITTING
1581774883626,-0.2705448,5.097255,8.303091,SITTING
1581774883646,-0.20829555,5.0637364,8.3390045,SITTING
1581774883667,-0.14844051,5.08289,8.185776,SITTING
1581774883726,-0.16759412,5.0900726,8.180987,SITTING
1581774883727,-0.16759412,5.0757074,8.1402855,SITTING
1581774883727,-0.22026655,5.118803,8.090008,SITTING
1581774883745,-0.16519992,5.207389,8.010999,SITTING
1581774883765,-0.25857377,5.221754,7.9990277,SITTING
1581774883786,-0.22266077,5.209783,8.090008,SITTING
1581774883806,-0.2633622,5.159505,8.173804,SITTING
1581774883826,-0.2801216,5.118803,8.180987,SITTING
1581774883844,-0.24181437,5.0182467,8.286332,SITTING
1581774883866,-0.19153613,5.0038815,8.449138,SITTING
1581774883930,-0.17717093,4.9464207,8.449138,SITTING
1581774883930,-0.1316811,4.984728,8.310274,SITTING
1581774883930,-0.16280572,5.0134583,8.279149,SITTING
1581774883956,-0.15801731,5.056554,8.255207,SITTING
1581774883966,-0.21547815,5.092467,8.061277,SITTING
1581774883986,-0.19871874,5.12838,8.013393,SITTING
1581774884006,-0.260968,5.161899,7.9726915,SITTING
1581774884025,-0.19393034,5.197812,7.9702973,SITTING
1581774884045,-0.19632454,5.2169657,8.003817,SITTING
1581774884065,-0.23463176,5.197812,8.099585,SITTING
1581774884129,-0.320823,5.130774,8.310274,SITTING
1581774884129,-0.36391866,5.1475334,8.403648,SITTING
1581774884130,-0.34955344,5.142745,8.231265,SITTING
1581774884145,-0.4405331,5.1259856,8.178593,SITTING
1581774884166,-0.31124622,5.142745,8.317456,SITTING
1581774884185,-0.2896984,5.068525,8.403648,SITTING
1581774884205,-0.2753332,5.094861,8.195353,SITTING
1581774884225,-0.25139117,5.1355624,7.9966335,SITTING
1581774884245,-0.25139117,5.0876784,7.8649526,SITTING
1581774884266,-0.21547815,5.1140146,7.989451,SITTING
1581774884334,-0.18674773,5.1642933,8.145074,SITTING
1581774884335,-0.18674773,5.1571107,8.2169,SITTING
1581774884336,-0.18674773,5.140351,8.1642275,SITTING
1581774884346,-0.15801731,5.097255,8.185776,SITTING
1581774884367,-0.16998832,5.106832,8.255207,SITTING
1581774884385,-0.22026655,5.1116204,8.178593,SITTING
1581774884405,-0.25378537,5.1642933,8.135497,SITTING
1581774884426,-0.22026655,5.1666875,8.178593,SITTING
1581774884445,-0.19393034,5.161899,8.231265,SITTING
1581774884465,-0.21547815,5.1355624,8.207323,SITTING
1581774884525,-0.19871874,5.1475334,8.133103,SITTING
1581774884526,-0.20350714,5.1523223,8.085219,SITTING
1581774884526,-0.24181437,5.1547165,8.039729,SITTING
1581774884544,-0.15322891,5.159505,8.106767,SITTING
1581774884564,-0.18674773,5.1571107,8.154651,SITTING
1581774884585,-0.1436521,5.1666875,8.101978,SITTING
1581774884606,-0.15322891,5.1642933,8.12592,SITTING
1581774884626,-0.17477672,5.133168,8.149862,SITTING
1581774884645,-0.1604115,5.1235914,8.197746,SITTING
1581774884666,-0.11971009,5.1355624,8.195353,SITTING
1581774884732,-0.08379706,5.140351,8.159439,SITTING
1581774884732,-0.11971009,5.161899,8.1402855,SITTING
1581774884733,-0.093373865,5.130774,8.147469,SITTING
1581774884745,-0.110133275,5.140351,8.11395,SITTING
1581774884765,-0.14844051,5.1690817,8.039729,SITTING
1581774884785,-0.1412579,5.2002063,8.080431,SITTING
1581774884805,-0.18914193,5.195418,8.166622,SITTING
1581774884826,-0.16280572,5.1571107,8.24563,SITTING
1581774884845,-0.1388637,5.1475334,8.224083,SITTING
1581774884865,-0.16759412,5.1523223,8.171411,SITTING
1581774884934,-0.1604115,5.133168,8.250419,SITTING
1581774884935,-0.14604631,5.1379566,8.3150625,SITTING
1581774884936,-0.107739076,5.1475334,8.166622,SITTING
1581774884946,-0.09816227,5.1930237,8.054094,SITTING
1581774884965,-0.1340753,5.1906295,8.020576,SITTING
1581774884985,-0.12449849,5.197812,8.133103,SITTING
1581774885005,-0.12210429,5.2049947,8.111555,SITTING
1581774885025,-0.19871874,5.2289367,8.00621,SITTING
1581774885045,-0.17956513,5.2169657,8.02297,SITTING
1581774885065,-0.17477672,5.2002063,8.159439,SITTING
1581774885133,-0.11971009,5.17387,8.200141,SITTING
1581774885134,-0.062249243,5.1666875,8.279149,SITTING
1581774885134,-0.055066638,5.185841,8.238448,SITTING
1581774885146,-0.08379706,5.1786585,8.145074,SITTING
1581774885165,-0.06464344,5.1810527,8.037335,SITTING
1581774885185,-0.055066638,5.17387,8.0445175,SITTING
1581774885205,-0.05267244,5.183447,8.12592,SITTING
1581774885225,-0.08619126,5.1810527,8.204929,SITTING
1581774885245,-0.05267244,5.1786585,8.118738,SITTING
1581774885265,-0.04070143,5.1906295,8.075643,SITTING
1581774885338,-0.088585466,5.2026005,8.09719,SITTING
1581774885339,-0.110133275,5.197812,8.130709,SITTING
1581774885339,-0.07182605,5.1762643,8.0684595,SITTING
1581774885345,-0.05267244,5.1642933,8.130709,SITTING
1581774885364,-0.062249243,5.1642933,8.221688,SITTING
1581774885384,0.1412579,5.12838,8.106767,SITTING
1581774885405,0.2873042,5.0876784,7.785944,SITTING
1581774885424,0.20590134,5.0757074,7.714118,SITTING
1581774885445,0.0023942017,5.085284,8.171411,SITTING
1581774885465,-0.16280572,5.140351,8.583213,SITTING
1581774885535,-0.2777274,5.1355624,8.554482,SITTING
1581774885535,-0.011971008,5.142745,8.35337,SITTING
1581774885535,-0.11731588,5.1020436,8.128315,SITTING
1581774885548,-0.088585466,5.0661306,7.9846625,SITTING
1581774885564,-0.088585466,5.0397944,8.09719,SITTING
1581774885584,-0.36152446,5.068525,8.286332,SITTING
1581774885604,-0.85473,5.21936,8.4587145,SITTING
1581774885625,-0.45729253,5.3103395,8.073248,SITTING
1581774885645,-0.46208093,5.2959743,7.9702973,SITTING
1581774885665,-0.41180268,5.2528787,7.9487495,SITTING
1581774885735,-0.37110126,5.1930237,8.14268,SITTING
1581774885735,-0.40222588,5.130774,8.202535,SITTING
1581774885736,-0.47165772,5.1666875,8.166622,SITTING
1581774885744,-0.4333505,5.2002063,8.166622,SITTING
1581774885764,-0.31124622,5.17387,8.149862,SITTING
1581774885784,-0.29209262,5.1379566,8.219295,SITTING
1581774885804,-0.30166942,5.08289,8.219295,SITTING
1581774885825,-0.16280572,5.0781016,8.250419,SITTING
1581774885844,-0.28491,5.1642933,8.327033,SITTING
